,movieID,recomendation,movie name,recomendation name
2263,5378,31696,Star Wars: Episode II - Attack of the Clones (2002),Constantine (2005)
2264,5380,1,"Importance of Being Earnest, The (2002)",Toy Story (1995)
2265,5385,1927,"Last Waltz, The (1978)",All Quiet on the Western Front (1930)
2266,5388,1136,Insomnia (2002),Monty Python and the Holy Grail (1975)
2267,5389,3361,Spirit: Stallion of the Cimarron (2002),Bull Durham (1988)
2268,5400,80219,"Sum of All Fears, The (2002)",Machete (2010)
2269,5401,36535,Undercover Brother (2002),Everything Is Illuminated (2005)
2270,5415,2746,Divine Secrets of the Ya-Ya Sisterhood (2002),Little Shop of Horrors (1986)
2271,5418,1271,"Bourne Identity, The (2002)",Fried Green Tomatoes (1991)
2272,5419,1,Scooby-Doo (2002),Toy Story (1995)
2273,5420,174055,Windtalkers (2002),Dunkirk (2017)
2274,5444,2644,Lilo & Stitch (2002),Dracula (1931)
2275,5445,1784,Minority Report (2002),As Good as It Gets (1997)
2276,5446,56607,Rabbit-Proof Fence (2002),"Kite Runner, The (2007)"
2277,5449,7164,Mr. Deeds (2002),Peter Pan (2003)
2278,5452,1,Look Who's Talking Now (1993),Toy Story (1995)
2279,5459,4701,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Rush Hour 2 (2001)
2280,5463,1394,Reign of Fire (2002),Raising Arizona (1987)
2281,5464,1276,Road to Perdition (2002),Cool Hand Luke (1967)
2282,5478,4205,Eight Legged Freaks (2002),Mermaids (1990)
2283,5479,6539,K-19: The Widowmaker (2002),Pirates of the Caribbean: The Curse of the Black Pearl (2003)
2284,5480,111,Stuart Little 2 (2002),Taxi Driver (1976)
2285,5481,3752,Austin Powers in Goldmember (2002),"Me, Myself & Irene (2000)"
2286,5500,102123,Top Secret! (1984),This Is the End (2013)
2287,5502,2194,Signs (2002),"Untouchables, The (1987)"
2288,5504,8917,Spy Kids 2: The Island of Lost Dreams (2002),Team America: World Police (2004)
2289,5505,2321,"Good Girl, The (2002)",Pleasantville (1998)
2290,5506,97306,Blood Work (2002),Seven Psychopaths (2012)
2291,5507,4809,xXx (2002),Silkwood (1983)
2292,5508,27803,24 Hour Party People (2002),"Sea Inside, The (Mar adentro) (2004)"
2293,5524,27266,Blue Crush (2002),2046 (2004)
2294,5528,1265,One Hour Photo (2002),Groundhog Day (1993)
2295,5530,457,Simone (S1m0ne) (2002),"Fugitive, The (1993)"
2296,5540,917,Clash of the Titans (1981),"Little Princess, The (1939)"
2297,5541,2565,Hot Shots! (1991),"King and I, The (1956)"
2298,5553,2352,Stakeout (1987),"Big Chill, The (1983)"
2299,5572,51931,Barbershop (2002),Reign Over Me (2007)
2300,5574,2266,"Transporter, The (2002)","Butcher's Wife, The (1991)"
2301,5577,810,Igby Goes Down (2002),Kazaam (1996)
2302,5602,1268,"Ladykillers, The (1955)",Pump Up the Volume (1990)
2303,5608,1288,"Das Experiment (Experiment, The) (2001)",This Is Spinal Tap (1984)
2304,5617,5378,Secretary (2002),Star Wars: Episode II - Attack of the Clones (2002)
2305,5618,5952,Spirited Away (Sen to Chihiro no kamikakushi) (2001),"Lord of the Rings: The Two Towers, The (2002)"
2306,5620,39231,Sweet Home Alabama (2002),Elizabethtown (2005)
2307,5621,49651,"Tuxedo, The (2002)",Rocky Balboa (2006)
2308,5630,527,Red Dragon (2002),Schindler's List (1993)
2309,5650,64969,Strange Brew (1983),Yes Man (2008)
2310,5666,2160,"Rules of Attraction, The (2002)",Rosemary's Baby (1968)
2311,5668,5791,White Oleander (2002),Frida (2002)
2312,5669,3868,Bowling for Columbine (2002),"Naked Gun: From the Files of Police Squad!, The (1988)"
2313,5673,2273,Punch-Drunk Love (2002),Rush Hour (1998)
2314,5679,2028,"Ring, The (2002)",Saving Private Ryan (1998)
2315,5690,74458,Grave of the Fireflies (Hotaru no haka) (1988),Shutter Island (2010)
2316,5693,2916,Saturday Night Fever (1977),Total Recall (1990)
2317,5747,858,Gallipoli (1981),"Godfather, The (1972)"
2318,5782,2396,"Professional, The (Le professionnel) (1981)",Shakespeare in Love (1998)
2319,5784,71838,Ghost Ship (2002),Law Abiding Citizen (2009)
2320,5785,30825,Jackass: The Movie (2002),Meet the Fockers (2004)
2321,5791,4641,Frida (2002),Ghost World (2001)
2322,5803,96079,I Spy (2002),Skyfall (2012)
2323,5804,1,"Santa Clause 2, The (2002)",Toy Story (1995)
2324,5810,46578,8 Mile (2002),Little Miss Sunshine (2006)
2325,5812,115569,Far from Heaven (2002),Nightcrawler (2014)
2326,5816,2291,Harry Potter and the Chamber of Secrets (2002),Edward Scissorhands (1990)
2327,5833,1643,Dog Soldiers (2002),"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
2328,5853,39381,Scanners (1981),"Proposition, The (2005)"
2329,5872,1586,Die Another Day (2002),G.I. Jane (1997)
2330,5876,1,"Quiet American, The (2002)",Toy Story (1995)
2331,5878,2169,Talk to Her (Hable con Ella) (2002),Dead Man on Campus (1998)
2332,5881,2148,Solaris (2002),House (1986)
2333,5882,7163,Treasure Planet (2002),Paycheck (2003)
2334,5899,8808,Zulu (1964),"Princess Diaries 2: Royal Engagement, The (2004)"
2335,5900,1265,Analyze That (2002),Groundhog Day (1993)
2336,5902,909,Adaptation (2002),"Apartment, The (1960)"
2337,5903,4223,Equilibrium (2002),Enemy at the Gates (2001)
2338,5941,97921,Drumline (2002),Silver Linings Playbook (2012)
2339,5942,59369,"Hot Chick, The (2002)",Taken (2008)
2340,5943,2130,Maid in Manhattan (2002),Atlantic City (1980)
2341,5944,3179,Star Trek: Nemesis (2002),Angela's Ashes (1999)
2342,5945,1996,About Schmidt (2002),Poltergeist III (1988)
2343,5952,260,"Lord of the Rings: The Two Towers, The (2002)",Star Wars: Episode IV - A New Hope (1977)
2344,5954,79134,25th Hour (2002),Grown Ups (2010)
2345,5955,1,Antwone Fisher (2002),Toy Story (1995)
2346,5956,1271,Gangs of New York (2002),Fried Green Tomatoes (1991)
2347,5957,2033,Two Weeks Notice (2002),"Black Cauldron, The (1985)"
2348,5959,2905,Narc (2002),Sanjuro (Tsubaki Sanjûrô) (1962)
2349,5970,2932,My Girl (1991),Days of Heaven (1978)
2350,5971,1080,My Neighbor Totoro (Tonari no Totoro) (1988),Monty Python's Life of Brian (1979)
2351,5989,102407,Catch Me If You Can (2002),"Great Gatsby, The (2013)"
2352,5991,37857,Chicago (2002),MirrorMask (2005)
2353,5992,168,"Hours, The (2002)",First Knight (1995)
2354,5995,2858,"Pianist, The (2002)",American Beauty (1999)
2355,6001,1,"King of Comedy, The (1983)",Toy Story (1995)
2356,6003,33493,Confessions of a Dangerous Mind (2002),Star Wars: Episode III - Revenge of the Sith (2005)
2357,6006,2390,Just Married (2003),Little Voice (1998)
2358,6016,372,City of God (Cidade de Deus) (2002),Reality Bites (1994)
2359,6058,2142,Final Destination 2 (2003),"American Tail: Fievel Goes West, An (1991)"
2360,6059,8641,"Recruit, The (2003)",Anchorman: The Legend of Ron Burgundy (2004)
2361,6062,4855,Lost in La Mancha (2002),Dirty Harry (1971)
2362,6093,2354,"Last Unicorn, The (1982)","Rugrats Movie, The (1998)"
2363,6104,94959,Monty Python Live at the Hollywood Bowl (1982),Moonrise Kingdom (2012)
2364,6155,80219,How to Lose a Guy in 10 Days (2003),Machete (2010)
2365,6156,4299,Shanghai Knights (2003),"Knight's Tale, A (2001)"
2366,6157,5782,Daredevil (2003),"Professional, The (Le professionnel) (1981)"
2367,6166,176419,Dennis the Menace (1993),Mother! (2017)
2368,6184,507,"Man Who Fell to Earth, The (1976)","Perfect World, A (1993)"
2369,6187,69306,"Life of David Gale, The (2003)","Taking of Pelham 1 2 3, The (2009)"
2370,6188,60756,Old School (2003),Step Brothers (2008)
2371,6197,3499,Spider (2002),Misery (1990)
2372,6212,2990,Bringing Down the House (2003),Licence to Kill (1989)
2373,6213,1252,Tears of the Sun (2003),Chinatown (1974)
2374,6214,485,Irreversible (Irréversible) (2002),Last Action Hero (1993)
2375,6218,4848,Bend It Like Beckham (2002),Mulholland Drive (2001)
2376,6238,4211,Green Card (1990),Reversal of Fortune (1990)
2377,6242,44199,Ringu (Ring) (1998),Inside Man (2006)
2378,6250,1,Dreamcatcher (2003),Toy Story (1995)
2379,6263,2058,Basic (2003),"Negotiator, The (1998)"
2380,6264,171011,"Core, The (2003)",Planet Earth II (2016)
2381,6266,2959,What a Girl Wants (2003),Fight Club (1999)
2382,6281,3471,Phone Booth (2002),Close Encounters of the Third Kind (1977)
2383,6283,5128,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Queen of the Damned (2002)
2384,6286,1377,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Batman Returns (1992)
2385,6287,3033,Anger Management (2003),Spaceballs (1987)
2386,6290,1,House of 1000 Corpses (2003),Toy Story (1995)
2387,6291,1960,Lilya 4-Ever (Lilja 4-ever) (2002),"Last Emperor, The (1987)"
2388,6294,65216,Bulletproof Monk (2003),Defiance (2008)
2389,6296,6620,"Mighty Wind, A (2003)",American Splendor (2003)
2390,6297,2000,Holes (2003),Lethal Weapon (1987)
2391,6299,54999,"Winged Migration (Peuple migrateur, Le) (2001)",Shoot 'Em Up (2007)
2392,6301,2403,Straw Dogs (1971),First Blood (Rambo: First Blood) (1982)
2393,6303,1,"Andromeda Strain, The (1971)",Toy Story (1995)
2394,6305,64957,Fahrenheit 451 (1966),"Curious Case of Benjamin Button, The (2008)"
2395,6322,5630,Confidence (2003),Red Dragon (2002)
2396,6323,8914,Identity (2003),Primer (2004)
2397,6331,142488,Spellbound (2002),Spotlight (2015)
2398,6333,63113,X2: X-Men United (2003),Quantum of Solace (2008)
2399,6338,427,Daddy Day Care (2003),Boxing Helena (1993)
2400,6350,77561,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Iron Man 2 (2010)
2401,6365,7153,"Matrix Reloaded, The (2003)","Lord of the Rings: The Return of the King, The (2003)"
2402,6367,16,Down with Love (2003),Casino (1995)
2403,6370,4387,"Spanish Apartment, The (L'auberge espagnole) (2002)",Kiss of the Dragon (2001)
2404,6373,5219,Bruce Almighty (2003),Resident Evil (2002)
2405,6377,1270,Finding Nemo (2003),Back to the Future (1985)
2406,6378,6377,"Italian Job, The (2003)",Finding Nemo (2003)
2407,6379,3755,Wrong Turn (2003),"Perfect Storm, The (2000)"
2408,6380,44974,Capturing the Friedmans (2003),Hard Candy (2005)
2409,6383,144,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)","Brothers McMullen, The (1995)"
2410,6385,1584,Whale Rider (2002),Contact (1997)
2411,6440,364,Barton Fink (1991),"Lion King, The (1994)"
2412,6461,8507,"Unforgiven, The (1960)",Freaks (1932)
2413,6482,3044,Dumb and Dumberer: When Harry Met Lloyd (2003),Dead Again (1991)
2414,6502,106489,28 Days Later (2002),"Hobbit: The Desolation of Smaug, The (2013)"
2415,6503,58299,Charlie's Angels: Full Throttle (2003),Horton Hears a Who! (2008)
2416,6534,2761,Hulk (2003),"Iron Giant, The (1999)"
2417,6535,179401,"Legally Blonde 2: Red, White & Blonde (2003)",Jumanji: Welcome to the Jungle (2017)
2418,6537,5528,Terminator 3: Rise of the Machines (2003),One Hour Photo (2002)
2419,6538,6503,Swimming Pool (2003),Charlie's Angels: Full Throttle (2003)
2420,6539,108729,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Enemy (2013)
2421,6541,1,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Toy Story (1995)
2422,6548,52722,Bad Boys II (2003),Spider-Man 3 (2007)
2423,6550,1,Johnny English (2003),Toy Story (1995)
2424,6552,130490,Dirty Pretty Things (2002),Insurgent (2015)
2425,6564,1280,Lara Croft Tomb Raider: The Cradle of Life (2003),Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
2426,6565,4720,Seabiscuit (2003),"Others, The (2001)"
2427,6566,3733,Spy Kids 3-D: Game Over (2003),"Paper Chase, The (1973)"
2428,6586,5266,American Wedding (American Pie 3) (2003),Panic Room (2002)
2429,6591,3181,"Magdalene Sisters, The (2002)",Titus (1999)
2430,6593,3992,Freaky Friday (2003),Malèna (2000)
2431,6595,1,S.W.A.T. (2003),Toy Story (1995)
2432,6615,3723,Freddy vs. Jason (2003),Hamlet (1990)
2433,6617,6157,Open Range (2003),Daredevil (2003)
2434,6618,543,Shaolin Soccer (Siu lam juk kau) (2001),So I Married an Axe Murderer (1993)
2435,6620,3421,American Splendor (2003),Animal House (1978)
2436,6624,4718,Agent Cody Banks (2003),American Pie 2 (2001)
2437,6639,1,Wait Until Dark (1967),Toy Story (1995)
2438,6645,932,THX 1138 (1971),"Affair to Remember, An (1957)"
2439,6659,4105,Tremors (1990),"Evil Dead, The (1981)"
2440,6662,7438,"Pink Panther, The (1963)",Kill Bill: Vol. 2 (2004)
2441,6663,1,"Pink Panther Strikes Again, The (1976)",Toy Story (1995)
2442,6664,2986,Commando (1985),RoboCop 2 (1990)
2443,6666,8949,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Sideways (2004)
2444,6669,2046,Ikiru (1952),Flight of the Navigator (1986)
2445,6707,922,Cabin Fever (2002),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
2446,6708,741,Matchstick Men (2003),Ghost in the Shell (Kôkaku kidôtai) (1995)
2447,6709,1639,Once Upon a Time in Mexico (2003),Chasing Amy (1997)
2448,6711,4995,Lost in Translation (2003),"Beautiful Mind, A (2001)"
2449,6724,377,Paper Moon (1973),Speed (1994)
2450,6731,2539,Day of the Dead (1985),Analyze This (1999)
2451,6753,94070,Secondhand Lions (2003),"Best Exotic Marigold Hotel, The (2011)"
2452,6754,1,Underworld (2003),Toy Story (1995)
2453,6755,8948,Bubba Ho-tep (2002),Alfie (2004)
2454,6764,2802,"Rundown, The (2003)",Tequila Sunrise (1988)
2455,6765,1193,Under the Tuscan Sun (2003),One Flew Over the Cuckoo's Nest (1975)
2456,6773,1196,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Star Wars: Episode V - The Empire Strikes Back (1980)
2457,6774,5679,Videodrome (1983),"Ring, The (2002)"
2458,6777,527,Judgment at Nuremberg (1961),Schindler's List (1993)
2459,6787,39292,All the President's Men (1976),"Good Night, and Good Luck. (2005)"
2460,6791,93326,Babette's Feast (Babettes gæstebud) (1987),This Means War (2012)
2461,6793,347,Beethoven (1992),Bitter Moon (1992)
2462,6796,4979,Boyz N the Hood (1991),"Royal Tenenbaums, The (2001)"
2463,6807,1584,Monty Python's The Meaning of Life (1983),Contact (1997)
2464,6808,79702,Where Eagles Dare (1968),Scott Pilgrim vs. the World (2010)
2465,6810,104841,Sleeping with the Enemy (1991),Gravity (2013)
2466,6857,8622,Ninja Scroll (Jûbei ninpûchô) (1995),Fahrenheit 9/11 (2004)
2467,6863,5816,School of Rock (2003),Harry Potter and the Chamber of Secrets (2002)
2468,6867,1845,"Station Agent, The (2003)",Zero Effect (1998)
2469,6870,4993,Mystic River (2003),"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2470,6873,5449,Intolerable Cruelty (2003),Mr. Deeds (2002)
2471,6874,3702,Kill Bill: Vol. 1 (2003),Mad Max (1979)
2472,6879,55814,Runaway Jury (2003),"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)"
2473,6880,1,"Texas Chainsaw Massacre, The (2003)",Toy Story (1995)
2474,6881,2915,Pieces of April (2003),Risky Business (1983)
2475,6887,1258,Radio (2003),"Shining, The (1980)"
2476,6888,3977,Scary Movie 3 (2003),Charlie's Angels (2000)
2477,6889,1198,Brother Bear (2003),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
2478,6890,44195,Elephant (2003),Thank You for Smoking (2006)
2479,6893,1485,"Italian Job, The (1969)",Liar Liar (1997)
2480,6902,1625,Interstate 60 (2002),"Game, The (1997)"
2481,6932,3706,Shattered Glass (2003),Angel Heart (1987)
2482,6934,4886,"Matrix Revolutions, The (2003)","Monsters, Inc. (2001)"
2483,6936,6378,Elf (2003),"Italian Job, The (2003)"
2484,6942,79132,Love Actually (2003),Inception (2010)
2485,6944,296,Father of the Bride (1991),Pulp Fiction (1994)
2486,6947,1240,Master and Commander: The Far Side of the World (2003),"Terminator, The (1984)"
2487,6951,76093,"Cat in the Hat, The (2003)",How to Train Your Dragon (2010)
2488,6952,551,Gothika (2003),"Nightmare Before Christmas, The (1993)"
2489,6953,1,21 Grams (2003),Toy Story (1995)
2490,6954,1,"Barbarian Invasions, The (Les invasions barbares) (2003)",Toy Story (1995)
2491,6957,8985,Bad Santa (2003),Blade: Trinity (2004)
2492,6959,1196,Timeline (2003),Star Wars: Episode V - The Empire Strikes Back (1980)
2493,6966,6058,Darkman (1990),Final Destination 2 (2003)
2494,6975,68319,Funny Games (1997),X-Men Origins: Wolverine (2009)
2495,6979,95875,WarGames (1983),Total Recall (2012)
2496,6985,1,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Toy Story (1995)
2497,6987,2580,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Go (1999)
2498,6993,8879,Hannah and Her Sisters (1986),Murder on the Orient Express (1974)
2499,6996,107,Highlander II: The Quickening (1991),Muppet Treasure Island (1996)
2500,7000,27801,Hudson Hawk (1991),Ong-Bak: The Thai Warrior (Ong Bak) (2003)
2501,7001,33669,Invasion of the Body Snatchers (1978),"Sisterhood of the Traveling Pants, The (2005)"
2502,7004,446,Kindergarten Cop (1990),Farewell My Concubine (Ba wang bie ji) (1993)
2503,7007,2297,"Last Boy Scout, The (1991)",What Dreams May Come (1998)
2504,7013,59369,"Night of the Hunter, The (1955)",Taken (2008)
2505,7018,4809,Presumed Innocent (1990),Silkwood (1983)
2506,7022,1,Battle Royale (Batoru rowaiaru) (2000),Toy Story (1995)
2507,7027,93840,Silverado (1985),"Cabin in the Woods, The (2012)"
2508,7034,104944,Show Me Love (Fucking Åmål) (1998),Short Term 12 (2013)
2509,7036,4734,Teen Wolf (1985),Jay and Silent Bob Strike Back (2001)
2510,7044,1148,Wild at Heart (1990),Wallace & Gromit: The Wrong Trousers (1993)
2511,7045,1799,"Witches, The (1990)",Suicide Kings (1997)
2512,7046,7451,"Witches of Eastwick, The (1987)",Mean Girls (2004)
2513,7063,81591,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Black Swan (2010)
2514,7064,6879,Beauty and the Beast (La belle et la bête) (1946),Runaway Jury (2003)
2515,7072,3256,Stagecoach (1939),Patriot Games (1992)
2516,7073,542,"Shot in the Dark, A (1964)",Son in Law (1993)
2517,7076,663,Bullitt (1968),Kids in the Hall: Brain Candy (1996)
2518,7084,1946,"Play It Again, Sam (1972)",Marty (1955)
2519,7090,4011,Hero (Ying xiong) (2002),Snatch (2000)
2520,7099,64957,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),"Curious Case of Benjamin Button, The (2008)"
2521,7101,63131,Doc Hollywood (1991),Role Models (2008)
2522,7116,2351,Diabolique (Les diaboliques) (1955),"Nights of Cabiria (Notti di Cabiria, Le) (1957)"
2523,7121,538,Adam's Rib (1949),Six Degrees of Separation (1993)
2524,7123,2160,Naked Lunch (1991),Rosemary's Baby (1968)
2525,7132,599,"Night at the Opera, A (1935)","Wild Bunch, The (1969)"
2526,7137,1527,"Cooler, The (2003)","Fifth Element, The (1997)"
2527,7139,3107,In America (2002),Backdraft (1991)
2528,7143,1221,"Last Samurai, The (2003)","Godfather: Part II, The (1974)"
2529,7147,1270,Big Fish (2003),Back to the Future (1985)
2530,7149,32587,Something's Gotta Give (2003),Sin City (2005)
2531,7150,4727,Stuck on You (2003),Captain Corelli's Mandolin (2001)
2532,7151,1090,Girl with a Pearl Earring (2003),Platoon (1986)
2533,7153,45722,"Lord of the Rings: The Return of the King, The (2003)",Pirates of the Caribbean: Dead Man's Chest (2006)
2534,7154,1917,Mona Lisa Smile (2003),Armageddon (1998)
2535,7155,3633,Calendar Girls (2003),On Her Majesty's Secret Service (1969)
2536,7156,750,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
2537,7158,2858,House of Sand and Fog (2003),American Beauty (1999)
2538,7160,357,Monster (2003),Four Weddings and a Funeral (1994)
2539,7161,58347,Cheaper by the Dozen (2003),Penelope (2006)
2540,7162,1,Cold Mountain (2003),Toy Story (1995)
2541,7163,8810,Paycheck (2003),AVP: Alien vs. Predator (2004)
2542,7164,1,Peter Pan (2003),Toy Story (1995)
2543,7173,3255,Along Came Polly (2004),"League of Their Own, A (1992)"
2544,7215,2349,To Have and Have Not (1944),Mona Lisa (1986)
2545,7234,112552,"Strada, La (1954)",Whiplash (2014)
2546,7235,1711,Ichi the Killer (Koroshiya 1) (2001),Midnight in the Garden of Good and Evil (1997)
2547,7247,6157,Chitty Chitty Bang Bang (1968),Daredevil (2003)
2548,7254,44555,The Butterfly Effect (2004),"Lives of Others, The (Das leben der Anderen) (2006)"
